0.0	11.355516	0.0
0.090086	11.355754	0.0
0.18017	11.356468	0.0
0.270249	11.35766	0.0
0.360321	11.359327	0.0
0.450382	11.361471	0.0
0.540431	11.364091	0.0
0.630464	11.367187	0.0
0.72048	11.37076	0.0
0.810476	11.374808	0.0
0.900449	11.379333	0.0
0.990397	11.384333	0.0
1.080317	11.389809	0.0
1.170207	11.39576	0.0
1.260064	11.402187	0.0
1.349886	11.409089	0.0
1.43967	11.416466	0.0
1.529414	11.424317	0.0
1.619116	11.432643	0.0
1.708771	11.441444	0.0
1.79838	11.450718	0.0
1.887937	11.460467	0.0
1.977442	11.470688	0.0
2.066892	11.481383	0.0
2.156284	11.492551	0.0
2.245615	11.504192	0.0
2.334884	11.516305	0.0
2.424088	11.52889	0.0
2.513223	11.541946	0.0
2.602288	11.555474	0.0
2.691281	11.569472	0.0
2.780198	11.583941	0.0
2.869038	11.59888	0.0
2.957797	11.614289	0.0
3.046473	11.630167	0.0
3.135065	11.646514	0.0
3.223568	11.663329	0.0
3.311982	11.680612	0.0
3.400302	11.698362	0.0
3.488528	11.716579	0.0
3.576656	11.735263	0.0
3.664684	11.754412	0.0
3.75261	11.774027	0.0
3.84043	11.794106	0.0
3.928143	11.81465	0.0
4.015746	11.835657	0.0
4.103237	11.857127	0.0
4.190613	11.87906	0.0
4.277872	11.901454	0.0
4.365012	11.92431	0.0
4.452029	11.947626	0.0
4.538921	11.971402	0.0
4.625687	11.995637	0.0
4.712323	12.020331	0.0
4.798828	12.045483	0.0
4.885198	12.071092	0.0
4.971431	12.097157	0.0
5.057526	12.123678	0.0
5.143479	12.150654	0.0
5.229288	12.178084	0.0
5.314951	12.205968	0.0
5.400465	12.234304	0.0
5.485828	12.263092	0.0
5.571038	12.292332	0.0
5.656092	12.322021	0.0
5.740988	12.35216	0.0
5.825723	12.382748	0.0
5.910295	12.413783	0.0
5.994701	12.445265	0.0
6.078941	12.477193	0.0
6.16301	12.509566	0.0
6.246906	12.542383	0.0
6.330628	12.575644	0.0
6.414173	12.609347	0.0
6.497538	12.643491	0.0
6.580722	12.678076	0.0
6.663722	12.7131	0.0
6.746535	12.748563	0.0
6.829159	12.784463	0.0
6.911593	12.8208	0.0
6.993833	12.857572	0.0
7.075877	12.894778	0.0
7.157724	12.932418	0.0
7.23937	12.970491	0.0
7.320814	13.008994	0.0
7.402053	13.047928	0.0
7.483085	13.087291	0.0
7.563908	13.127082	0.0
7.644519	13.1673	0.0
7.724916	13.207943	0.0
7.805098	13.249012	0.0
7.88506	13.290503	0.0
7.964803	13.332418	0.0
8.044322	13.374753	0.0
8.123617	13.417508	0.0
8.202684	13.460682	0.0
8.281522	13.504274	0.0
8.360128	13.548281	0.0
8.4385	13.592704	0.0
8.516637	13.637541	0.0
9.315713	14.097162	0.0
10.11479	14.553328	0.0
10.913866	15.00604	0.0
11.712942	15.455299	0.0
12.512019	15.901104	0.0
13.311095	16.343455	0.0
14.110172	16.782353	0.0
14.909248	17.217796	0.0
15.708325	17.649786	0.0
16.507401	18.078322	0.0
17.306478	18.503405	0.0
18.105554	18.925033	0.0
18.904631	19.343208	0.0
19.703707	19.757929	0.0
20.502783	20.169196	0.0
21.30186	20.57701	0.0
22.100936	20.981369	0.0
22.900013	21.382275	0.0
23.699089	21.779727	0.0
24.498166	22.173726	0.0
25.297242	22.56427	0.0
26.096319	22.951361	0.0
26.895395	23.334998	0.0
27.694472	23.715181	0.0
28.493548	24.09191	0.0
29.292624	24.465186	0.0
30.091701	24.835008	0.0
30.890777	25.201376	0.0
31.689854	25.56429	0.0
32.48893	25.923751	0.0
33.288007	26.279757	0.0
34.087083	26.63231	0.0
34.88616	26.981409	0.0
35.685236	27.327055	0.0
36.484313	27.669246	0.0
37.283389	28.007984	0.0
38.082465	28.343268	0.0
38.881542	28.675098	0.0
39.680618	29.003475	0.0
40.479695	29.328398	0.0
41.278771	29.649866	0.0
42.077848	29.967882	0.0
42.876924	30.282443	0.0
43.676001	30.593551	0.0
44.475077	30.901204	0.0
45.274153	31.205404	0.0
46.07323	31.506151	0.0
46.872306	31.803443	0.0
47.671383	32.097282	0.0
48.470459	32.387667	0.0
49.269536	32.674598	0.0
50.068612	32.958075	0.0
50.867689	33.238099	0.0
51.666765	33.514668	0.0
52.465842	33.787784	0.0
53.264918	34.057447	0.0
54.063994	34.323655	0.0
54.863071	34.58641	0.0
55.662147	34.84571	0.0
56.461224	35.101558	0.0
57.2603	35.353951	0.0
58.059377	35.60289	0.0
58.858453	35.848376	0.0
59.65753	36.090408	0.0
60.456606	36.328986	0.0
61.255683	36.564111	0.0
62.054759	36.795781	0.0
62.853835	37.023998	0.0
63.652912	37.248761	0.0
64.451988	37.470071	0.0
65.251065	37.687926	0.0
66.050141	37.902328	0.0
66.849218	38.113276	0.0
67.648294	38.32077	0.0
68.447371	38.52481	0.0
69.246447	38.725397	0.0
70.045524	38.92253	0.0
70.8446	39.116209	0.0
71.643676	39.306434	0.0
72.442753	39.493206	0.0
73.241829	39.676523	0.0
74.040906	39.856387	0.0
74.839982	40.032797	0.0
75.639059	40.205754	0.0
76.438135	40.375256	0.0
77.237212	40.541305	0.0
78.036288	40.7039	0.0
78.835365	40.863041	0.0
79.634441	41.018729	0.0
80.433517	41.170963	0.0
81.232594	41.319742	0.0
82.03167	41.465069	0.0
82.830747	41.606941	0.0
83.629823	41.745359	0.0
84.4289	41.880324	0.0
85.227976	42.011835	0.0
86.027053	42.139892	0.0
86.826129	42.264496	0.0
87.625206	42.385646	0.0
